search_id,session_id,query,results_count,search_timestamp
search_004396,session_004396,équipement fitness,26,2025-10-08 08:50:01
search_004397,session_004397,ordinateur portable,69,2025-10-08 08:50:03
search_004398,session_004398,équipement fitness,80,2025-10-08 08:48:55
search_004400,session_004400,cadeau anniversaire,84,2025-10-08 08:48:55
search_004402,session_004402,jeux enfants,55,2025-10-08 08:51:42
search_004405,session_004405,livre roman,44,2025-10-08 08:51:17
search_004406,session_004406,vêtement été,53,2025-10-08 08:51:02
search_004407,session_004407,smartphone pas cher,11,2025-10-08 08:51:35
search_004409,session_004409,jeux enfants,14,2025-10-08 08:50:01
search_004410,session_004410,vêtement été,56,2025-10-08 08:50:10
search_004411,session_004411,cadeau anniversaire,50,2025-10-08 08:49:43
search_004412,session_004412,décoration maison,15,2025-10-08 08:51:12
search_004413,session_004413,smartphone pas cher,46,2025-10-08 08:51:13
search_004414,session_004414,chaussures sport,84,2025-10-08 08:49:10
search_004415,session_004415,smartphone pas cher,28,2025-10-08 08:49:58
search_004417,session_004417,meuble salon,48,2025-10-08 08:49:13
search_004418,session_004418,ordinateur portable,24,2025-10-08 08:49:13
search_004419,session_004419,vêtement été,17,2025-10-08 08:49:06
search_004420,session_004420,vêtement été,51,2025-10-08 08:48:53
search_004422,session_004422,livre roman,17,2025-10-08 08:50:30
search_004423,session_004423,meuble salon,40,2025-10-08 08:50:21
search_004424,session_004424,équipement fitness,30,2025-10-08 08:49:05
search_004425,session_004425,meuble salon,57,2025-10-08 08:49:41
search_004426,session_004426,livre roman,6,2025-10-08 08:48:54
search_004427,session_004427,décoration maison,75,2025-10-08 08:49:18
search_004429,session_004429,meuble salon,13,2025-10-08 08:51:09
search_004430,session_004430,cosmétique bio,16,2025-10-08 08:51:29
search_004433,session_004433,décoration maison,22,2025-10-08 08:49:20
search_004434,session_004434,ordinateur portable,52,2025-10-08 08:49:43
search_004435,session_004435,cosmétique bio,84,2025-10-08 08:51:21
search_004437,session_004437,cadeau anniversaire,83,2025-10-08 08:50:25
search_004439,session_004439,meuble salon,51,2025-10-08 08:49:00
search_004442,session_004442,cadeau anniversaire,8,2025-10-08 08:51:02
search_004443,session_004443,équipement fitness,94,2025-10-08 08:49:21
search_004444,session_004444,vêtement été,89,2025-10-08 08:49:38
search_004446,session_004446,smartphone pas cher,37,2025-10-08 08:50:06
search_004447,session_004447,chaussures sport,63,2025-10-08 08:51:03
search_004448,session_004448,livre roman,27,2025-10-08 08:50:38
search_004449,session_004449,livre roman,6,2025-10-08 08:49:04
search_004450,session_004450,cadeau anniversaire,73,2025-10-08 08:49:22
search_004451,session_004451,jeux enfants,32,2025-10-08 08:50:18
search_004452,session_004452,décoration maison,51,2025-10-08 08:49:55
search_004453,session_004453,jeux enfants,33,2025-10-08 08:50:03
search_004454,session_004454,cosmétique bio,76,2025-10-08 08:51:22
search_004455,session_004455,chaussures sport,38,2025-10-08 08:50:55
search_004456,session_004456,chaussures sport,5,2025-10-08 08:49:48
search_004457,session_004457,livre roman,26,2025-10-08 08:49:22
search_004458,session_004458,jeux enfants,15,2025-10-08 08:50:13
search_004460,session_004460,vêtement été,78,2025-10-08 08:51:18
search_004461,session_004461,vêtement été,85,2025-10-08 08:51:37
search_004462,session_004462,meuble salon,37,2025-10-08 08:51:12
search_004464,session_004464,meuble salon,43,2025-10-08 08:50:15
search_004465,session_004465,cosmétique bio,46,2025-10-08 08:51:06
search_004467,session_004467,cosmétique bio,6,2025-10-08 08:50:29
search_004468,session_004468,livre roman,66,2025-10-08 08:49:27
search_004470,session_004470,chaussures sport,98,2025-10-08 08:51:10
search_004471,session_004471,livre roman,50,2025-10-08 08:51:25
search_004472,session_004472,décoration maison,27,2025-10-08 08:51:01
search_004473,session_004473,vêtement été,85,2025-10-08 08:51:32
search_004474,session_004474,meuble salon,32,2025-10-08 08:49:38
search_004475,session_004475,livre roman,73,2025-10-08 08:48:59
search_004477,session_004477,décoration maison,28,2025-10-08 08:51:16
search_004478,session_004478,smartphone pas cher,86,2025-10-08 08:50:45
search_004479,session_004479,ordinateur portable,46,2025-10-08 08:50:13
search_004483,session_004483,cadeau anniversaire,89,2025-10-08 08:51:29
search_004484,session_004484,jeux enfants,62,2025-10-08 08:49:24
search_004485,session_004485,jeux enfants,60,2025-10-08 08:49:56
search_004486,session_004486,cadeau anniversaire,49,2025-10-08 08:49:46
search_004487,session_004487,décoration maison,73,2025-10-08 08:50:16
search_004488,session_004488,équipement fitness,74,2025-10-08 08:49:38
search_004489,session_004489,chaussures sport,13,2025-10-08 08:51:14
search_004491,session_004491,ordinateur portable,6,2025-10-08 08:49:03
search_004492,session_004492,cosmétique bio,28,2025-10-08 08:49:14
search_004494,session_004494,jeux enfants,63,2025-10-08 08:51:48
search_004496,session_004496,meuble salon,56,2025-10-08 08:49:02
search_004497,session_004497,ordinateur portable,15,2025-10-08 08:51:47
search_004498,session_004498,cadeau anniversaire,61,2025-10-08 08:51:26
search_004500,session_004500,équipement fitness,99,2025-10-08 08:49:07
search_004501,session_004501,chaussures sport,99,2025-10-08 08:49:12
search_004502,session_004502,livre roman,17,2025-10-08 08:49:07
search_004504,session_004504,vêtement été,9,2025-10-08 08:50:59
search_004505,session_004505,vêtement été,44,2025-10-08 08:51:20
search_004506,session_004506,meuble salon,78,2025-10-08 08:51:35
search_004507,session_004507,décoration maison,45,2025-10-08 08:50:54
search_004508,session_004508,livre roman,46,2025-10-08 08:51:05
search_004509,session_004509,meuble salon,5,2025-10-08 08:50:30
search_004510,session_004510,livre roman,74,2025-10-08 08:49:32
search_004511,session_004511,équipement fitness,66,2025-10-08 08:49:20
search_004512,session_004512,livre roman,58,2025-10-08 08:51:14
search_004515,session_004515,smartphone pas cher,72,2025-10-08 08:51:27
search_004516,session_004516,vêtement été,29,2025-10-08 08:49:01
search_004517,session_004517,jeux enfants,14,2025-10-08 08:51:46
search_004520,session_004520,décoration maison,27,2025-10-08 08:51:16
search_004521,session_004521,décoration maison,41,2025-10-08 08:51:24
search_004522,session_004522,cosmétique bio,91,2025-10-08 08:49:31
search_004523,session_004523,meuble salon,13,2025-10-08 08:51:50
search_004524,session_004524,livre roman,62,2025-10-08 08:49:36
search_004525,session_004525,cadeau anniversaire,98,2025-10-08 08:50:33
search_004526,session_004526,ordinateur portable,92,2025-10-08 08:49:38
search_004528,session_004528,ordinateur portable,44,2025-10-08 08:50:14
search_004530,session_004530,chaussures sport,15,2025-10-08 08:49:03
search_004532,session_004532,ordinateur portable,9,2025-10-08 08:50:14
search_004533,session_004533,jeux enfants,75,2025-10-08 08:50:22
search_004534,session_004534,jeux enfants,97,2025-10-08 08:49:39
search_004537,session_004537,livre roman,69,2025-10-08 08:49:13
search_004538,session_004538,meuble salon,96,2025-10-08 08:49:27
search_004539,session_004539,vêtement été,55,2025-10-08 08:51:46
search_004541,session_004541,cosmétique bio,54,2025-10-08 08:51:15
search_004543,session_004543,cadeau anniversaire,50,2025-10-08 08:49:34
search_004544,session_004544,livre roman,72,2025-10-08 08:49:05
search_004545,session_004545,ordinateur portable,11,2025-10-08 08:48:51
search_004546,session_004546,ordinateur portable,80,2025-10-08 08:50:25
search_004547,session_004547,meuble salon,52,2025-10-08 08:51:02
search_004549,session_004549,cadeau anniversaire,54,2025-10-08 08:50:10
search_004550,session_004550,cadeau anniversaire,96,2025-10-08 08:49:40
search_004552,session_004552,vêtement été,46,2025-10-08 08:50:20
search_004554,session_004554,livre roman,10,2025-10-08 08:49:57
search_004555,session_004555,équipement fitness,47,2025-10-08 08:49:23
search_004556,session_004556,smartphone pas cher,45,2025-10-08 08:49:14
search_004557,session_004557,vêtement été,21,2025-10-08 08:50:10
search_004558,session_004558,ordinateur portable,15,2025-10-08 08:50:36
search_004559,session_004559,vêtement été,23,2025-10-08 08:50:09
search_004560,session_004560,jeux enfants,13,2025-10-08 08:50:18
search_004561,session_004561,décoration maison,67,2025-10-08 08:50:29
search_004564,session_004564,cosmétique bio,29,2025-10-08 08:51:36
search_004565,session_004565,meuble salon,32,2025-10-08 08:49:55
search_004566,session_004566,équipement fitness,95,2025-10-08 08:49:29
search_004569,session_004569,ordinateur portable,80,2025-10-08 08:50:51
search_004571,session_004571,smartphone pas cher,63,2025-10-08 08:51:40
search_004572,session_004572,cosmétique bio,16,2025-10-08 08:49:18
search_004573,session_004573,smartphone pas cher,74,2025-10-08 08:51:33
search_004575,session_004575,meuble salon,30,2025-10-08 08:50:42
search_004577,session_004577,cadeau anniversaire,88,2025-10-08 08:49:09
search_004578,session_004578,vêtement été,82,2025-10-08 08:50:58
search_004579,session_004579,meuble salon,6,2025-10-08 08:50:07
search_004581,session_004581,chaussures sport,26,2025-10-08 08:50:39
search_004584,session_004584,chaussures sport,97,2025-10-08 08:50:33
search_004585,session_004585,vêtement été,46,2025-10-08 08:50:38
search_004586,session_004586,meuble salon,48,2025-10-08 08:50:35
search_004588,session_004588,smartphone pas cher,8,2025-10-08 08:49:41
search_004589,session_004589,cadeau anniversaire,24,2025-10-08 08:50:37
search_004591,session_004591,smartphone pas cher,58,2025-10-08 08:49:52
search_004593,session_004593,équipement fitness,48,2025-10-08 08:50:25
search_004595,session_004595,chaussures sport,49,2025-10-08 08:49:08
search_004596,session_004596,chaussures sport,90,2025-10-08 08:51:20
search_004597,session_004597,ordinateur portable,81,2025-10-08 08:49:28
search_004598,session_004598,vêtement été,93,2025-10-08 08:49:49
search_004599,session_004599,vêtement été,59,2025-10-08 08:51:23
search_004600,session_004600,livre roman,46,2025-10-08 08:51:36
search_004601,session_004601,cosmétique bio,67,2025-10-08 08:49:06
search_004602,session_004602,chaussures sport,70,2025-10-08 08:51:42
search_004603,session_004603,meuble salon,59,2025-10-08 08:51:32
search_004604,session_004604,ordinateur portable,76,2025-10-08 08:49:19
search_004605,session_004605,chaussures sport,59,2025-10-08 08:51:21
search_004606,session_004606,meuble salon,65,2025-10-08 08:48:58
search_004607,session_004607,cadeau anniversaire,74,2025-10-08 08:50:08
search_004608,session_004608,ordinateur portable,11,2025-10-08 08:48:51
search_004610,session_004610,ordinateur portable,63,2025-10-08 08:49:27
search_004612,session_004612,chaussures sport,37,2025-10-08 08:51:22
search_004613,session_004613,vêtement été,81,2025-10-08 08:50:01
search_004614,session_004614,chaussures sport,94,2025-10-08 08:51:02
search_004615,session_004615,smartphone pas cher,55,2025-10-08 08:49:54
search_004616,session_004616,vêtement été,67,2025-10-08 08:50:39
search_004618,session_004618,livre roman,57,2025-10-08 08:51:01
search_004619,session_004619,cosmétique bio,9,2025-10-08 08:51:40
search_004620,session_004620,cadeau anniversaire,20,2025-10-08 08:49:32
search_004621,session_004621,chaussures sport,41,2025-10-08 08:51:01
search_004623,session_004623,ordinateur portable,27,2025-10-08 08:49:00
search_004624,session_004624,vêtement été,33,2025-10-08 08:48:51
search_004625,session_004625,vêtement été,92,2025-10-08 08:49:06
search_004626,session_004626,meuble salon,30,2025-10-08 08:50:16
search_004628,session_004628,décoration maison,5,2025-10-08 08:50:59
search_004629,session_004629,vêtement été,94,2025-10-08 08:51:34
search_004631,session_004631,smartphone pas cher,33,2025-10-08 08:51:18
search_004633,session_004633,ordinateur portable,44,2025-10-08 08:49:51
search_004634,session_004634,chaussures sport,6,2025-10-08 08:50:09
search_004635,session_004635,ordinateur portable,16,2025-10-08 08:51:09
search_004636,session_004636,meuble salon,6,2025-10-08 08:49:07
search_004637,session_004637,vêtement été,85,2025-10-08 08:49:25
search_004638,session_004638,équipement fitness,13,2025-10-08 08:49:57
search_004639,session_004639,smartphone pas cher,35,2025-10-08 08:49:23
search_004640,session_004640,cosmétique bio,66,2025-10-08 08:49:02
search_004641,session_004641,jeux enfants,93,2025-10-08 08:49:35
search_004642,session_004642,équipement fitness,73,2025-10-08 08:49:18
search_004643,session_004643,meuble salon,71,2025-10-08 08:50:55
search_004645,session_004645,cadeau anniversaire,60,2025-10-08 08:50:55
search_004648,session_004648,meuble salon,30,2025-10-08 08:50:03
search_004649,session_004649,équipement fitness,52,2025-10-08 08:50:30
search_004654,session_004654,décoration maison,97,2025-10-08 08:51:29
search_004656,session_004656,livre roman,68,2025-10-08 08:50:03
search_004657,session_004657,décoration maison,55,2025-10-08 08:49:31
search_004658,session_004658,chaussures sport,58,2025-10-08 08:51:28
search_004659,session_004659,vêtement été,56,2025-10-08 08:50:23
search_004660,session_004660,cosmétique bio,46,2025-10-08 08:51:36
search_004663,session_004663,jeux enfants,95,2025-10-08 08:50:15
search_004664,session_004664,livre roman,52,2025-10-08 08:49:18
search_004665,session_004665,cadeau anniversaire,33,2025-10-08 08:50:35
search_004666,session_004666,cosmétique bio,97,2025-10-08 08:51:15
search_004667,session_004667,chaussures sport,90,2025-10-08 08:49:07
search_004668,session_004668,jeux enfants,66,2025-10-08 08:49:09
search_004669,session_004669,chaussures sport,46,2025-10-08 08:50:21
search_004670,session_004670,décoration maison,78,2025-10-08 08:49:27
search_004671,session_004671,jeux enfants,31,2025-10-08 08:50:13
search_004673,session_004673,cosmétique bio,27,2025-10-08 08:50:10
search_004674,session_004674,jeux enfants,74,2025-10-08 08:50:22
search_004675,session_004675,cadeau anniversaire,14,2025-10-08 08:50:36
search_004677,session_004677,cosmétique bio,41,2025-10-08 08:49:45
search_004679,session_004679,ordinateur portable,77,2025-10-08 08:49:51
search_004680,session_004680,ordinateur portable,30,2025-10-08 08:50:29
search_004681,session_004681,smartphone pas cher,55,2025-10-08 08:51:12
search_004683,session_004683,équipement fitness,89,2025-10-08 08:50:10
search_004686,session_004686,décoration maison,91,2025-10-08 08:50:39
search_004688,session_004688,vêtement été,53,2025-10-08 08:50:29
search_004689,session_004689,chaussures sport,56,2025-10-08 08:51:01
search_004691,session_004691,ordinateur portable,27,2025-10-08 08:49:30
search_004692,session_004692,décoration maison,29,2025-10-08 08:51:45
search_004695,session_004695,chaussures sport,33,2025-10-08 08:49:42
search_004696,session_004696,meuble salon,18,2025-10-08 08:50:29
search_004699,session_004699,vêtement été,46,2025-10-08 08:49:57
search_004700,session_004700,vêtement été,99,2025-10-08 08:51:04
search_004701,session_004701,meuble salon,39,2025-10-08 08:50:30
